


24294108,Burning Land,not in Inventory
26293219,Burning Skull Head,not in Inventory
10723472,Burning Soul,not in Inventory
18937875,Burning Spear,not in Inventory
25669282,Burnout,not in Inventory
80163754,Burst Breath,not in Inventory
50243722,Burst Rebirth,not in Inventory
27191436,Burst Return,not in Inventory
17655904,Burst Stream of Destruction,not in Inventory
42429678,Bururu @Ignister,not in Inventory
78193831,Buster Blader,not in Inventory
3428069,"Buster Blader, the Destruction Swordmaster",not in Inventory
86240887,"Buster Blader, the Dragon Destroyer Swordsman",not in Inventory
63676256,Buster Blaster,not in Inventory
11790356,Buster Dragon,not in Inventory
4998619,Buster Gundil the Cubic Behemoth,not in Inventory
84740193,Buster Rancher,not in Inventory
49823708,Buster Whelp of the Destruction Swordsman,not in Inventory
83991690,Buten,not in Inventory
69243953,Butterfly Dagger - Elma,not in Inventory
75987257,Butterflyoke,not in Inventory
63630268,Butterspy Protection,not in Inventory
7150545,Buzzsaw Shark,not in Inventory
35011819,By Order of the Emperor,not in Inventory
20735371,Bye Bye Damage,not in Inventory
36935434,Byroad Sacrifice,not in Inventory
17597059,Byser Shock,not in Inventory
3405259,C-Crush Wyvern,not in Inventory
91449144,"Caam, Serenity of Gusto",not in Inventory
31615285,Cactus Bouncer,not in Inventory
74440055,Cactus Fighter,not in Inventory
9342162,"Cagna, Malebranche of the Burning Abyss",not in Inventory
21501505,"Cairngorgon, Antiluminescent Knight",not in Inventory
87288189,Caius the Mega Monarch,not in Inventory
9748752,Caius the Shadow Monarch,not in Inventory
73213494,"Calcab, Malebranche of the Burning Abyss",not in Inventory
37313338,Calendar Rotation of the Vernalizer Fairy,not in Inventory
67692580,Caligo Claw Crow,not in Inventory
78637313,Call of Darkness,not in Inventory
97803170,Call of the Archfiend,not in Inventory
73199638,Call of the Atlanteans,not in Inventory
65743242,Call of the Earthbound,not in Inventory
16970158,Call of the Grave,not in Inventory
97077563,Call of the Haunted,not in Inventory
300101003,Call of the Haunted (Skill Card),not in Inventory
4861205,Call of the Mummy,not in Inventory
45133463,Call of the Reaper,not in Inventory
24224830,Called by the Grave,not in Inventory
51773900,Calming Magic,not in Inventory
5244497,Cameraclops,not in Inventory
47695416,Candle of Fate,not in Inventory
91754175,Caninetaur,not in Inventory
11384280,Cannon Soldier,not in Inventory
14702066,Cannon Soldier MK-2,not in Inventory
95614612,Cannonball Spear Shellfish,not in Inventory
16021142,Canon the Melodious Diva,not in Inventory
28120197,Canyon,not in Inventory
29716911,Capacitor Stalker,not in Inventory
55289183,Capricious Darklord,not in Inventory
76722334,Capshell,not in Inventory
37806313,Caravan of the Ice Barrier,not in Inventory
15981690,Carboneddon,not in Inventory
52112003,Card Advance,not in Inventory
42256406,Card Blocker,not in Inventory
51047350,Card Breaker,not in Inventory
72892473,Card Destruction,not in Inventory
26701483,Card Ejector,not in Inventory
4694209,Card Guard,not in Inventory
59750328,Card of Demise,not in Inventory
74191528,Card of Fate,not in Inventory
88513608,Card of Sacrifice,not in Inventory
57953380,Card of Safe Return,not in Inventory
42664989,Card of Sanctity,not in Inventory
7044562,Card of the Soul,not in Inventory
72767833,Card Rotator,not in Inventory
12183332,Card Shuffle,not in Inventory
48712195,Card Trader,not in Inventory
85087012,Card Trooper,not in Inventory
45812361,Cardcar D,not in Inventory
4168871,Cards for Black Feathers,not in Inventory
54977057,Cards from the Sky,not in Inventory
39701395,Cards of Consonance,not in Inventory
32566831,Cards of the Red Stone,not in Inventory
85055821,"Carpiponica, Mystical Beast of the Forest",not in Inventory
46848859,Carrierroid,not in Inventory
59957503,Cash Back,not in Inventory
12527118,Cassimolar,not in Inventory
82633039,"Castel, the Skyblaster Musketeer",not in Inventory
36931229,Castle Gate,not in Inventory
22198672,Castle Link,not in Inventory
62121,Castle of Dark Illusions,not in Inventory
13513663,Castle of Dragon Souls,not in Inventory
44209392,Castle Walls,not in Inventory
84224627,Cat Shark,not in Inventory
95841282,Cat's Ear Tribe,not in Inventory
62850093,Cataclysmic Circumpolar Chilblainia,not in Inventory
9028399,Cataclysmic Crusted Calcifida,not in Inventory
19420830,Cataclysmic Cryonic Coldo,not in Inventory
39505816,Cataclysmic Scorching Sunburner,not in Inventory
65959844,Catalyst Field,not in Inventory
95727991,Catapult Turtle,not in Inventory
37474917,Catapult Warrior,not in Inventory
14289852,Catapult Zone,not in Inventory
300102003,Catch of the Day,not in Inventory
50690129,Catche Eve L2,not in Inventory
96501677,Catnipped Kitty,not in Inventory
54360049,Catoblepas and the Witch of Fate,not in Inventory
45955628,"Catoblepas, Familiar of the Evil Eye",not in Inventory
50619462,Cattle Call,not in Inventory
91740879,Cauldron of the Old Man,not in Inventory
93220472,Cave Dragon,not in Inventory
36468556,Ceasefire,not in Inventory
43912676,Celestia,not in Inventory
94381039,"Celestia, Lightsworn Angel",not in Inventory
25472513,Celestial Double Star Shaman,not in Inventory
48589580,Celestial Knightlord Parshath,not in Inventory
67378104,Celestial Observatory,not in Inventory
55569674,Celestial Sword - Eatos,not in Inventory
28890974,Celestial Transformation,not in Inventory
32995007,"Celestial Wolf Lord, Blue Sirius",not in Inventory
84491298,Cell Explosion Virus,not in Inventory
45531624,Celtic Guard of Noble Arms,not in Inventory
91152256,Celtic Guardian,not in Inventory
51394546,Cemetary Bomb,not in Inventory
33129626,Centaur Mina,not in Inventory
47346782,Centerfrog,not in Inventory
1801154,Centrifugal Field,not in Inventory
20228463,Ceremonial Bell,not in Inventory
82340057,Ceremonial Token,not in Inventory
24175232,Cerulean Sacred Phoenix of Nephthys,not in Inventory
54828837,Cerulean Skyfire,not in Inventory
7623640,"Ceruli, Guru of Dark World",not in Inventory
28106077,Cestus of Dagla,not in Inventory
83021423,Chachaka Archer,not in Inventory
48276469,Chain Burst,not in Inventory
1248895,Chain Destruction,not in Inventory
51449743,Chain Detonation,not in Inventory
57139487,Chain Disappearance,not in Inventory
3171055,Chain Dispel,not in Inventory
96930127,Chain Dog,not in Inventory
79323590,Chain Energy,not in Inventory
25050038,Chain Healing,not in Inventory
9581215,Chain Hole,not in Inventory
85893201,Chain Ignition,not in Inventory
39980304,Chain Material,not in Inventory
13764881,Chain Resonator,not in Inventory
91623717,Chain Strike,not in Inventory
90812044,Chain Summon,not in Inventory
9952083,Chain Summoning,not in Inventory
88190453,Chain Thrasher,not in Inventory
22205600,Chain Whirlwind,not in Inventory
77252217,Chainsaw Insect,not in Inventory
65393205,Chakra,not in Inventory
32600024,Chamber Dragonmaid,not in Inventory
44430454,Chamberlain of the Six Samurai,not in Inventory
82382815,Champion's Vigilance,not in Inventory
4031928,Change of Heart,not in Inventory
74095602,Change of Hero - Reflector Ray,not in Inventory
18914778,Change Slime,not in Inventory
25652655,Changer Synchron,not in Inventory
24673894,Changing Destiny,not in Inventory
76352503,Changshi the Spiritualist,not in Inventory
19048328,"Chaofeng, Phantom of the Yang Zing",not in Inventory
51788412,Chaos Ancient Gear Giant,not in Inventory
34966096,Chaos Betrayer,not in Inventory
4923662,Chaos Burst,not in Inventory
72630549,Chaos Command Magician,not in Inventory
54040484,Chaos Core,not in Inventory
26873574,Chaos Daedalus,not in Inventory
55878038,Chaos Dragon Levianeer,not in Inventory
82301904,Chaos Emperor Dragon - Envoy of the End,not in Inventory
4538826,"Chaos Emperor, the Dragon of Armageddon",not in Inventory
61044390,Chaos End,not in Inventory
21082832,Chaos Form,not in Inventory
31385077,Chaos Goddess,not in Inventory
97439308,Chaos Greed,not in Inventory
18859369,Chaos Grepher,not in Inventory
97940434,Chaos Hunter,not in Inventory
4081825,Chaos Infinity,not in Inventory
36407615,Chaos King Archfiend,not in Inventory
1434352,Chaos Necromancer,not in Inventory
24226942,Chaos Nephthys,not in Inventory
3040496,"Chaos Ruler, the Chaotic Magical Dragon",not in Inventory
15256925,Chaos Scepter Blast,not in Inventory
76766706,Chaos Seed,not in Inventory
9596126,Chaos Sorcerer,not in Inventory
99266988,Chaos Space,not in Inventory
27439792,Chaos Summoning Beast,not in Inventory
11593137,Chaos Trap Hole,not in Inventory
53871273,Chaos Valkyria,not in Inventory
94243005,Chaos Zone,not in Inventory
46609443,Chaos-End Master,not in Inventory
47829960,Chaosrider Gustaph,not in Inventory
13179332,Charcoal Inpachi,not in Inventory
85325774,Charge Into a Dark World,not in Inventory
94886282,Charge of the Light Brigade,not in Inventory
84482694,Charged-Up Heraldry,not in Inventory
7841921,Charging Gaia the Fierce Knight,not in Inventory
49191560,Charioteer of Prophecy,not in Inventory
50412166,Charm of Shabti,not in Inventory
64753157,Charming Resort Staff,not in Inventory
37421579,Charubin the Fire Knight,not in Inventory
69313735,Checkmate,not in Inventory
94136469,Checksum Dragon,not in Inventory
27189308,Cheepcheepcheep,not in Inventory
81019803,Cheerful Melffys,not in Inventory
81599449,Chemicritter Carbo Crab,not in Inventory
55100740,Chemicritter Hydron Hawk,not in Inventory
18993198,Chemicritter Oxy Ox,not in Inventory
525110,Cherry Inmato,not in Inventory
58699500,"Cherubini, Ebon Angel of the Burning Abyss",not in Inventory
45037489,Chevalier de Fleur,not in Inventory
7392745,Chewbone,not in Inventory
7392746,Chewbone Jr. Token,not in Inventory
67616300,Chicken Game,not in Inventory
12021072,Child's Play,not in Inventory
501000006,"Chimaera, the Master of Beasts",not in Inventory
4796100,Chimera the Flying Mythical Beast,not in Inventory
79229522,Chimeratech Fortress Dragon,not in Inventory
87116928,Chimeratech Megafleet Dragon,not in Inventory
64599569,Chimeratech Overdragon,not in Inventory
84058253,Chimeratech Rampage Dragon,not in Inventory
16956455,Chiron the Mage,not in Inventory
87294988,"Chirubimé, Princess of Autumn Leaves",not in Inventory
56532632,Chivalry,not in Inventory
61488417,"Chiwen, Light of the Yang Zing",not in Inventory
27352108,Chobham Armor Dragon,not in Inventory
7198399,Chocolate Magician Girl,not in Inventory
40884383,Chopman the Desperate Outlaw,not in Inventory
81380218,Chorus of Sanctuary,not in Inventory
22916281,Chosen by the World Chalice,not in Inventory
98076754,Chosen of Zefra,not in Inventory
21888494,Chosen One,not in Inventory
99902789,Chow Chow Chan,not in Inventory
95905259,Chow Len the Prophet,not in Inventory
38412161,Chow Sai the Ghost Stopper,not in Inventory
60948488,Chronicle Magician,not in Inventory
54878729,Chronicle Sorceress,not in Inventory
25397880,Chronicler of Nephthys,not in Inventory
12289247,Chronograph Sorcerer,not in Inventory
24506253,Chronomaly Acambaro Figures,not in Inventory
94766498,Chronomaly Aztec Mask Golem,not in Inventory
20154092,Chronomaly Cabrera Trebuchet,not in Inventory
4357063,Chronomaly City Babylon,not in Inventory
52158283,Chronomaly Colossal Head,not in Inventory
15941690,Chronomaly Crystal Bones,not in Inventory
93730230,Chronomaly Crystal Chrononaut,not in Inventory
51435705,Chronomaly Crystal Skull,not in Inventory
50797682,Chronomaly Esperanza Glyph,not in Inventory
88552992,Chronomaly Golden Jet,not in Inventory
72837335,Chronomaly Gordian Knot,not in Inventory
97112505,Chronomaly Magella Globe,not in Inventory
25163248,Chronomaly Mayan Machine,not in Inventory
87430304,Chronomaly Moai,not in Inventory
38007744,Chronomaly Moai Carrier,not in Inventory
67559101,Chronomaly Mud Golem,not in Inventory
24861088,Chronomaly Nebra Disk,not in Inventory
26345570,Chronomaly Pyramid Eye Tablet,not in Inventory
93543806,Chronomaly Sol Monolith,not in Inventory
90951921,Chronomaly Technology,not in Inventory
98204536,Chronomaly Temple - Trilithon,not in Inventory
5291803,Chronomaly Tula Guardian,not in Inventory
2089016,Chronomaly Tuspa Rocket,not in Inventory
2609443,Chronomaly Vimana,not in Inventory
65591858,Chronomaly Winged Sphinx,not in Inventory
17363041,Chrysalis Chicky,not in Inventory
42682609,Chrysalis Dolphin,not in Inventory
16241441,Chrysalis Larva,not in Inventory
42239546,Chrysalis Mole,not in Inventory
43751755,Chrysalis Pantail,not in Inventory
29246354,Chrysalis Pinny,not in Inventory
46910446,Chthonian Alliance,not in Inventory
18271561,Chthonian Blast,not in Inventory
95888876,Chthonian Emperor Dragon,not in Inventory
72287557,Chthonian Polymer,not in Inventory
50916353,Chthonian Soldier,not in Inventory
8508055,Chu-Ske the Mouse Fighter,not in Inventory
29092121,Cipher Biplane,not in Inventory
99397762,Cipher Bit,not in Inventory
79094383,Cipher Etranger,not in Inventory
55496220,Cipher Interference,not in Inventory
58383100,Cipher Mirror Knight,not in Inventory
79853073,Cipher Soldier,not in Inventory
98905,Cipher Spectrum,not in Inventory
21999001,Cipher Twin Raptor,not in Inventory
81974607,Cipher Wing,not in Inventory
57143342,"Cir, Malebranche of the Burning Abyss",not in Inventory
59388357,Circle of the Fire Kings,not in Inventory
46290741,Citadel Whale,not in Inventory
1482001,"Clara & Rushka, the Ventriloduo",not in Inventory
57496978,Clashing Souls,not in Inventory
98234196,"Clavkiys, the Magikey Skyblaster",not in Inventory
41218256,Claw Reacher,not in Inventory
22479888,Clay Charge,not in Inventory
58518520,Clear Effector,not in Inventory
46613515,Clear Kuriboh,not in Inventory
21570001,Clear New World,not in Inventory
97811903,Clear Vice Dragon,not in Inventory
90036274,Clear Wing Fast Dragon,not in Inventory
82044280,Clear Wing Synchro Dragon,not in Inventory
33900648,Clear World,not in Inventory
45778242,Cliant,not in Inventory
8323633,Cloak and Dagger,not in Inventory
87468732,Clock Arc,not in Inventory
51476410,Clock Lizard,not in Inventory
77087109,Clock Resonator,not in Inventory
4478086,Clock Spartoi,not in Inventory
75041269,Clock Tower Prison,not in Inventory
21830679,Clock Wyvern,not in Inventory
86871615,Clone Token,not in Inventory
86871614,Cloning,not in Inventory
78082039,Closed Forest,not in Inventory
9348522,Cloudcastle,not in Inventory
17810268,Cloudian - Acid Cloud,not in Inventory
79703905,Cloudian - Altus,not in Inventory
43318266,Cloudian - Cirrostratus,not in Inventory
57610714,Cloudian - Eye of the Typhoon,not in Inventory
83604828,Cloudian - Ghost Fog,not in Inventory
20003527,Cloudian - Nimbusman,not in Inventory
83982270,Cloudian - Poison Cloud,not in Inventory
56597272,Cloudian - Sheep Cloud,not in Inventory
80825553,Cloudian - Smoke Ball,not in Inventory
13474291,Cloudian - Storm Dragon,not in Inventory
16197610,Cloudian - Turbulence,not in Inventory
88210105,Cloudian Aerosol,not in Inventory
90135989,Cloudian Squall,not in Inventory
56597273,Cloudian Token,not in Inventory
92667214,Clown Zombie,not in Inventory
94703021,Cluster Congester,not in Inventory
67136033,Coach Captain Bearman,not in Inventory
42541548,Coach Goblin,not in Inventory
30741334,Coach King Giantrainer,not in Inventory
3534077,Coach Soldier Wolfbark,not in Inventory
86801871,Cobra Jar,not in Inventory
75109441,Cobraman Sakuzy,not in Inventory
94395649,Cocatorium the Heavy Metal Avian,not in Inventory
42338879,Cockadoodledoo,not in Inventory
33413638,Cockroach Knight,not in Inventory
40240595,Cocoon of Evolution,not in Inventory
77840540,Cocoon of Ultra Evolution,not in Inventory
300104004,Cocoon of Ultra Evolution (Skill Card),not in Inventory
80368942,Cocoon Party,not in Inventory
43644025,Cocoon Rebirth,not in Inventory
56641453,Cocoon Veil,not in Inventory
65496056,Codarus,not in Inventory
99342953,Code A Ancient Ruins,not in Inventory
37119142,Code Exporter,not in Inventory
30114823,Code Generator,not in Inventory
75130221,Code Radiator,not in Inventory
53413628,Code Talker,not in Inventory
45462149,Code Talker Inverted,not in Inventory
48736598,Codebreaker Virus Berserker,not in Inventory
84121193,Codebreaker Virus Swordsman,not in Inventory
8662794,Codebreaker Zero Day,not in Inventory
65830223,Coffin Seller,not in Inventory
24661486,Cold Enchanter,not in Inventory
40383551,Cold Feet,not in Inventory
60682203,Cold Wave,not in Inventory
7565547,Collected Power,not in Inventory
23693634,Colossal Fighter,not in Inventory
38898779,Colossal Fighter/Assault Mode,not in Inventory
52518793,Colosseum - Cage of the Gladiator Beasts,not in Inventory
37480144,Column Switch,not in Inventory
8964854,Combination Attack,not in Inventory
8806072,Combo Fighter,not in Inventory
44800181,Combo Master,not in Inventory
33453260,Comic Hand,not in Inventory
77631175,Comics Hero King Arthur,not in Inventory
10375182,Command Knight,not in Inventory
78184733,Command Performance,not in Inventory
22666164,Commander Covington,not in Inventory
53388413,"Commander Gottoms, Swordmaster",not in Inventory
12197543,Commander of Swords,not in Inventory
43417563,Commencement Dance,not in Inventory
40465719,Common Charity,not in Inventory
14772491,Common Soul,not in Inventory
27450401,Compass Token,not in Inventory
48216773,Compulsory Escape Device,not in Inventory
94192409,Compulsory Evacuation Device,not in Inventory
83602069,Comrade Swordsman of Landstar,not in Inventory
20501450,Concentrating Current,not in Inventory
35306215,Condemned Darklord,not in Inventory
68018709,Condemned Maiden,not in Inventory
44656450,Condemned Witch,not in Inventory
57093995,Condolence Puppet,not in Inventory
8454126,Conductor of Nephthys,not in Inventory
17375316,Confiscation,not in Inventory
15721123,"Confronting the ""C""",not in Inventory
67630339,Confusion Chaff,not in Inventory
20590515,Conquistador of the Golden Land,not in Inventory
31000575,Conscription,not in Inventory
2980764,Consecrated Light,not in Inventory
63413494,Consolation Prize,not in Inventory
43513897,Constellar Acubens,not in Inventory
15871676,Constellar Aldebaran,not in Inventory
41269771,Constellar Algiedi,not in Inventory
16906241,Constellar Alrescha,not in Inventory
42391240,Constellar Antares,not in Inventory
86825483,Constellar Belt,not in Inventory
82913020,Constellar Caduceus,not in Inventory
47579719,Constellar Hyades,not in Inventory
70908596,Constellar Kaus,not in Inventory
17129783,Constellar Leonis,not in Inventory
63545861,Constellar Meteor,not in Inventory
26329679,Constellar Omega,not in Inventory
73964868,Constellar Pleiades,not in Inventory
78364470,Constellar Pollux,not in Inventory
2091298,Constellar Praesepe,not in Inventory
38495396,Constellar Ptolemy M7,not in Inventory
70624184,Constellar Rasalhague,not in Inventory
78486968,Constellar Sheratan,not in Inventory
44635489,Constellar Siat,not in Inventory
78358521,Constellar Sombre,not in Inventory
35631584,Constellar Star Chart,not in Inventory
90156158,Constellar Star Cradle,not in Inventory
4820694,Constellar Tempest,not in Inventory
35544402,Constellar Twinkle,not in Inventory
40143123,Constellar Virgo,not in Inventory
14759024,Constellar Zubeneschamali,not in Inventory
34475451,Construction Train Signal Red,not in Inventory
300302025,Consumed By Darkness,not in Inventory
16616620,Contact,not in Inventory
87170768,"Contact ""C""",not in Inventory
41933425,Contact Gate,not in Inventory
69270537,Contact Out,not in Inventory
83544697,Contact with Gusto,not in Inventory
10925955,Contact with the Aquamirror,not in Inventory
68057622,Continuous Destruction Punch,not in Inventory
46259438,Contract Laundering,not in Inventory
56673480,Contract with Don Thousand,not in Inventory
33244944,Contract with Exodia,not in Inventory
69035382,Contract with the Abyss,not in Inventory
96420087,Contract with the Dark Master,not in Inventory
19828680,Contract with the Void,not in Inventory
23204029,Contrast HERO Chaos,not in Inventory
291414,Converging Wills Dragon,not in Inventory
20007374,Converging Wishes,not in Inventory
82639107,Convert Contact,not in Inventory
62966332,Convulsion of Nature,not in Inventory
70219023,Coordius the Triphasic Dealmon,not in Inventory
21843307,Copy Knight,not in Inventory
66457407,Copy Plant,not in Inventory
26376390,Copycat,not in Inventory
42566602,Coral Dragon,not in Inventory
18517177,Core Blast,not in Inventory
59385322,Core Blaster,not in Inventory
13997673,Core Compression,not in Inventory
36560997,Core Overclock,not in Inventory
8057630,Core Reinforcement,not in Inventory
30770156,Core Transport Unit,not in Inventory
65187687,Corpse Dragon Lord Felgrand,not in Inventory
26257572,Corridor of Agony,not in Inventory
34290067,Corroding Shark,not in Inventory
13235258,Corrosive Scales,not in Inventory
67949763,Corrupted Keys,not in Inventory
2561846,"Corruption Cell ""A""",not in Inventory
21123811,Cosmic Blazar Dragon,not in Inventory
27450400,Cosmic Compass,not in Inventory
8267140,Cosmic Cyclone,not in Inventory
84012625,Cosmic Flare,not in Inventory
68319538,Cosmic Fortress Gol'gar,not in Inventory
51192573,Cosmic Horror Gangi'el,not in Inventory
1487805,Cosmic Slicer Zer'oll,not in Inventory
85679527,Cosmo Brain,not in Inventory
38999506,Cosmo Queen,not in Inventory
91654806,Cosmos Channelling,not in Inventory
23265313,Cost Down,not in Inventory
5519829,Counselor Lily,not in Inventory
38834303,Counter Cleaner,not in Inventory
42309337,Counter Counter,not in Inventory
94561645,Counter Gate,not in Inventory
11136371,Counter Gem,not in Inventory
30488793,Counterforce,not in Inventory
28340377,Court of Cards,not in Inventory
24449083,Court of Justice,not in Inventory
74458486,Covering Fire,not in Inventory
91782219,Crab Turtle,not in Inventory
36975314,Crackdown,not in Inventory
32835363,Cracking,not in Inventory
60349525,Cracking Dragon,not in Inventory
28637168,Crane Crane,not in Inventory
18828179,Cranium Fish,not in Inventory
69042950,Crashbug Road,not in Inventory
87526784,Crashbug X,not in Inventory
23915499,Crashbug Y,not in Inventory
50319138,Crashbug Z,not in Inventory
93889755,Crass Clown,not in Inventory
67494157,Crawling Dragon,not in Inventory
38289717,Crawling Dragon #2,not in Inventory
18760514,Crazy Clown,not in Inventory
53713014,Crazy Fish,not in Inventory
96915510,"Crealtar, the Impcantation Originator",not in Inventory
5780210,Creation Resonator,not in Inventory
15305240,Creature Seizure,not in Inventory
31036355,Creature Swap,not in Inventory
78811937,Creeping Darkness,not in Inventory
52571838,Creeping Doom Manta,not in Inventory
49144107,Creepy Coney,not in Inventory
49600724,Crevice Into the Different Dimension,not in Inventory
80321197,Crimson Blader,not in Inventory
24566654,Crimson Fire,not in Inventory
38250531,Crimson Knight Vampire Bram,not in Inventory
14618326,Crimson Ninja,not in Inventory
30270176,Crimson Nova the Dark Cubic Lord,not in Inventory
72664875,Crimson Nova Trinity the Dark Cubic Lord,not in Inventory
34761841,Crimson Resonator,not in Inventory
28358902,Crimson Sentry,not in Inventory
46696593,Crimson Sunbird,not in Inventory
18654201,Criosphinx,not in Inventory
24082387,Crop Circles,not in Inventory
46961802,Cross Attack,not in Inventory
20862918,Cross Breed,not in Inventory
37083210,Cross Counter,not in Inventory
9097866,Cross Debug,not in Inventory
40740224,Cross Keeper,not in Inventory
53241226,Cross Over,not in Inventory
73146473,Cross Porter,not in Inventory
31213049,Cross X-Clusion,not in Inventory
56889,Cross-Dimensional Duel,not in Inventory
50277355,Cross-Sheep,not in Inventory
74976215,Cross-Sword Beetle,not in Inventory
65681983,Crossout Designator,not in Inventory
72218246,Crossrose Dragon,not in Inventory
77998771,Crow Goblin,not in Inventory
64806765,Crow Tengu,not in Inventory
50756327,"Crowley, the First Propheseer",not in Inventory
9505425,"Crowley, the Magistus of Grimoires",not in Inventory
95511642,Crowned by the World Chalice,not in Inventory
73853830,Crusader of Endymion,not in Inventory
91646304,Crusadia Arboria,not in Inventory
54525057,Crusadia Draco,not in Inventory
45002991,Crusadia Equimax,not in Inventory
55838342,Crusadia Krawler,not in Inventory
28031913,Crusadia Leonis,not in Inventory
72228247,Crusadia Magius,not in Inventory
81524756,Crusadia Maximus,not in Inventory
96434581,Crusadia Power,not in Inventory
55241609,Crusadia Reclusia,not in Inventory
9617996,Crusadia Regulex,not in Inventory
69039982,Crusadia Revival,not in Inventory
39528955,Crusadia Spatha,not in Inventory
87497553,Crusadia Testament,not in Inventory
55312487,Crusadia Vanguard,not in Inventory
57728570,Crush Card Virus,not in Inventory
88667504,Crusher Run,not in Inventory
39712330,Cry Havoc!,not in Inventory
23950192,Cryomancer of the Ice Barrier,not in Inventory
72881007,Crystal Abundance,not in Inventory
95326659,Crystal Beacon,not in Inventory
69937550,Crystal Beast Amber Mammoth,not in Inventory
32933942,Crystal Beast Amethyst Cat,not in Inventory
21698716,Crystal Beast Cobalt Eagle,not in Inventory
68215963,Crystal Beast Emerald Tortoise,not in Inventory
36795102,Crystal Beast Rainbow Dragon,not in Inventory
32710364,Crystal Beast Ruby Carbuncle,not in Inventory
7093411,Crystal Beast Sapphire Pegasus,not in Inventory
95600067,Crystal Beast Topaz Tiger,not in Inventory
35486099,Crystal Blessing,not in Inventory
9334391,Crystal Bond,not in Inventory
59765225,Crystal Clear Wing Synchro Dragon,not in Inventory
87259933,Crystal Conclave,not in Inventory
93169863,Crystal Girl,not in Inventory
14469229,Crystal Keeper,not in Inventory
87475570,Crystal Master,not in Inventory
47121070,Crystal Pair,not in Inventory
8275702,Crystal Promise,not in Inventory
96331676,Crystal Raigeki,not in Inventory
10004783,Crystal Release,not in Inventory
79531196,Crystal Rose,not in Inventory
82099401,Crystal Seer,not in Inventory
98881700,Crystal Shark,not in Inventory
300302026,Crystal Transcendence,not in Inventory
47408488,Crystal Tree,not in Inventory
50954680,Crystal Wing Synchro Dragon,not in Inventory
3576031,Crystolic Potential,not in Inventory
76359406,Crystron Ametrix,not in Inventory
20050865,Crystron Citree,not in Inventory
52176579,Crystron Entry,not in Inventory
50588353,Crystron Halqifibrax,not in Inventory
99274184,Crystron Impact,not in Inventory
2743001,Crystron Phoenix,not in Inventory
56049970,Crystron Prasiortle,not in Inventory
93665266,Crystron Quan,not in Inventory
39964797,Crystron Quandax,not in Inventory
13455674,Crystron Quariongandrax,not in Inventory
66938505,Crystron Rion,not in Inventory
55326322,Crystron Rosenix,not in Inventory
83443619,Crystron Smiger,not in Inventory
3422200,Crystron Sulfefnir,not in Inventory
29838323,Crystron Thystvern,not in Inventory
55326323,Crystron Token,not in Inventory
10789972,Cu Chulainn the Awakened,not in Inventory
17530001,Cuben,not in Inventory
2434862,Cubic Ascension,not in Inventory
38606913,Cubic Causality,not in Inventory
1218214,Cubic Dharma,not in Inventory
9659580,Cubic Karma,not in Inventory
8837932,Cubic Mandala,not in Inventory
71442223,Cubic Rebirth,not in Inventory
35058588,Cubic Wave,not in Inventory
27178262,Cunning of the Six Samurai,not in Inventory
37812118,Cup of Ace,not in Inventory
69526976,Cupid Dunk,not in Inventory
35960413,Cupid Fore,not in Inventory
21915012,Cupid Pitch,not in Inventory
1566817,Cupid Serve,not in Inventory
11851647,Cupid Volley,not in Inventory
85802526,Cure Mermaid,not in Inventory
98095162,"Curious, the Lightsworn Dominion",not in Inventory
14509651,Curse Necrofear,not in Inventory
41398771,Curse of Aging,not in Inventory
66742250,Curse of Anubis,not in Inventory
84970821,Curse of Darkness,not in Inventory
28279543,Curse of Dragon,not in Inventory
61525276,"Curse of Dragon, the Cursed Dragon",not in Inventory
72064891,"Curse of Dragon, the Magical Knight Dragon",not in Inventory
7241272,Curse of Dragonfire,not in Inventory
12470447,Curse of Fiend,not in Inventory
2926176,Curse of Royal,not in Inventory
12863633,Curse of the Circle,not in Inventory
94377247,Curse of the Masked Beast,not in Inventory
81788994,Curse of the Shadow Prison,not in Inventory
98867329,Cursed Armaments,not in Inventory
42199039,Cursed Bamboo Sword,not in Inventory
46967601,Cursed Bill,not in Inventory
31434645,Cursed Eldland,not in Inventory
18489208,Cursed Fig,not in Inventory
58851034,Cursed Seal of the Forbidden Spell,not in Inventory
22026707,Curtain of the Dark Ones,not in Inventory
61374414,CXyz - Naphil Asylum Chaos Knight,not in Inventory
67926903,CXyz Barian Hope,not in Inventory
76419637,CXyz Battleship Cherry Blossom,not in Inventory
88754763,CXyz Coach Lord Ultimatrainer,not in Inventory
13030280,CXyz Comics Hero Legend Arthur,not in Inventory
23454876,CXyz Dark Fairy Cheer Girl,not in Inventory
41309158,CXyz Mechquipped Djinn Angeneral,not in Inventory
41147577,CXyz Simon the Great Moral Leader,not in Inventory
49202331,CXyz Skypalace Babylon,not in Inventory
77235086,Cyber Angel Benten,not in Inventory
39618799,Cyber Angel Dakini,not in Inventory
3629090,Cyber Angel Idaten,not in Inventory
91668401,Cyber Angel Izana,not in Inventory
99427357,Cyber Angel Natasha,not in Inventory
78316184,Cyber Angel Vrash,not in Inventory
59907935,Cyber Archfiend,not in Inventory
68774379,Cyber Barrier Dragon,not in Inventory
300302027,Cyber Blade Fusion,not in Inventory
10248389,Cyber Blader,not in Inventory
6400512,Cyber Commander,not in Inventory
39439590,Cyber Dinosaur,not in Inventory
70095154,Cyber Dragon,not in Inventory
